time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2016-01-02T07:50:35.200Z,34.1571667,-117.4696667,11.94,1.81,ml,67,43,0.1197,0.17,ci,ci37509616,2016-01-06T19:01:29.630Z,"7km N of Fontana, California",earthquake
2016-01-02T07:41:23.600Z,17.9452,-68.3257,38,3.2,Md,9,266.4,0.56773526,0.25,pr,pr16002004,2016-01-02T12:42:19.137Z,"56km SSE of Boca de Yuma, Dominican Republic",earthquake
2016-01-02T07:35:56.500Z,19.1427,-65.3507,25,3.1,Md,14,252,0.83183995,0.2,pr,pr16002003,2016-01-02T12:41:11.012Z,"93km NNE of Luquillo, Puerto Rico",earthquake
2016-01-02T07:32:39.290Z,44.542,-114.2476667,5.01,1.57,ml,8,107,0.187,0.11,mb,mb80118344,2016-01-04T16:12:15.000Z,"4km NNW of Challis, Idaho",earthquake
2016-01-02T07:24:33.000Z,62.9169,-148.2403,50.9,2.6,ml,,,,0.7,ak,ak12390477,2016-01-02T07:55:15.280Z,"63km SE of Cantwell, Alaska",earthquake
2016-01-02T07:20:09.540Z,34.2841667,-117.032,2.77,1.3,ml,48,55,0.09467,0.19,ci,ci37509600,2016-01-04T14:12:31.030Z,"11km NE of Running Springs, California",earthquake
2016-01-02T06:56:27.486Z,41.8382,-119.6054,3.6,1.1,ml,4,227.28,0.183,0.0385,nn,nn00525065,2016-01-03T02:36:11.313Z,"72km ESE of Lakeview, Oregon",earthquake
2016-01-02T06:43:18.510Z,38.8181648,-122.7813339,0.51,1.13,md,16,90,0.01493,0.15,nc,nc72572705,2016-01-02T06:44:56.730Z,"5km W of Cobb, California",earthquake
2016-01-02T06:38:33.270Z,38.0856667,-121.916,20.43,2.5,md,68,83,0.09835,0.13,nc,nc72572700,2016-01-05T02:31:05.128Z,"6km NNW of Pittsburg, California",earthquake
2016-01-02T06:22:41.470Z,36.0388333,-89.8465,7.63,1.99,md,20,50,0.06078,0.05,nm,nm60099557,2016-01-02T14:45:37.630Z,"5km SSW of Steele, Missouri",earthquake
2016-01-02T06:09:03.810Z,19.3896675,-155.3240051,30.6,1.83,md,36,45,0.001791,0.15,hv,hv61140826,2016-01-02T06:12:15.110Z,"10km WSW of Volcano, Hawaii",earthquake
2016-01-02T06:00:27.400Z,19.1686,-66.4038,25,3,Md,13,262.8,0.69709266,0.2,pr,pr16002002,2016-01-02T06:40:16.848Z,"77km N of Brenas, Puerto Rico",earthquake
2016-01-02T05:58:00.770Z,41.1298333,-74.2645,8.38,2.07,ml,24,51,0.03385,0.26,ld,ld60108206,2016-01-07T03:19:18.192Z,"4km NW of Ringwood, New Jersey",earthquake
2016-01-02T05:45:10.450Z,33.29,-116.2573333,1.33,1.05,ml,31,38,0.09709,0.2,ci,ci37509592,2016-01-04T14:12:38.420Z,"12km ENE of Borrego Springs, California",earthquake
2016-01-02T05:26:16.200Z,38.8078346,-122.8131638,1.57,1.58,md,27,80,0.01396,0.03,nc,nc72572685,2016-01-02T05:27:54.150Z,"5km NW of The Geysers, California",earthquake
2016-01-02T05:25:55.660Z,38.8073349,-122.814003,1.76,1.45,md,27,82,0.01195,0.02,nc,nc72572680,2016-01-02T05:27:31.040Z,"6km NW of The Geysers, California",earthquake
2016-01-02T05:17:23.320Z,33.2246667,-116.7393333,11.74,1.18,ml,38,42,0.01981,0.18,ci,ci37509576,2016-01-04T14:13:46.410Z,"3km SE of Lake Henshaw, California",earthquake
2016-01-02T05:11:46.620Z,40.3083333,-124.6871667,14.67,4.44,mw,52,233,0.3083,0.24,nc,nc72572665,2016-01-07T02:25:40.271Z,"46km SW of Ferndale, California",earthquake
2016-01-02T05:08:11.680Z,36.7909,-97.7117,1.07,2.8,mb_lg,,34,0.133,0.28,us,us10004au9,2016-01-02T11:46:50.171Z,"2km SE of Medford, Oklahoma",earthquake
2016-01-02T05:02:52.470Z,33.2218333,-116.7365,11.94,1.45,ml,47,43,0.02339,0.2,ci,ci37509552,2016-01-04T14:13:53.760Z,"3km SE of Lake Henshaw, California",earthquake
2016-01-02T05:00:19.830Z,38.8453331,-122.8276672,1.68,1.65,md,10,79,0.009091,0.01,nc,nc72572645,2016-01-02T05:01:54.380Z,"9km WNW of Cobb, California",earthquake
2016-01-02T04:57:36.583Z,41.8519,-119.6249,6.7,1.8,ml,6,193.57,0.163,0.2231,nn,nn00525039,2016-01-03T02:35:57.686Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-02T04:50:25.720Z,46.5301667,-121.3475,9.925,3.06,ml,23,80,0.1837,0.16,uw,uw61115856,2016-01-03T00:03:29.990Z,"26km ESE of Packwood, Washington",earthquake
2016-01-02T04:50:22.120Z,12.0126,-88.8222,22.23,4.6,mb,,155,1.711,0.82,us,us10004au3,2016-01-02T05:32:51.229Z,"143km SSW of Puerto El Triunfo, El Salvador",earthquake
2016-01-02T04:39:36.140Z,38.8428345,-122.8268356,1.87,1.21,md,24,49,0.007976,0.03,nc,nc72572635,2016-01-02T04:41:11.000Z,"9km WNW of Cobb, California",earthquake
2016-01-02T04:36:40.610Z,38.8429985,-122.8264999,2.11,2.06,md,37,49,0.008285,0.05,nc,nc72572630,2016-01-02T05:33:55.895Z,"9km WNW of Cobb, California",earthquake
2016-01-02T04:29:28.960Z,38.1176682,-121.9061661,19.68,2.3,md,13,190,0.1254,0.12,nc,nc72572620,2016-01-02T04:37:13.278Z,"10km N of Pittsburg, California",earthquake
2016-01-02T04:22:27.734Z,41.8542,-119.628,7.5,1.4,ml,5,209.31,0.16,0.199,nn,nn00525073,2016-01-03T02:36:28.642Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-02T04:22:19.740Z,44.8653,129.9685,583.06,5.7,mwp,,21,1.59,1.15,us,us10004atb,2016-01-03T02:56:41.000Z,"23km ENE of Chaihe, China",earthquake
2016-01-02T04:09:05.790Z,37.339,-118.744,15.62,1.55,md,22,171,0.1447,0.08,nc,nc72572610,2016-01-04T20:48:01.134Z,"25km W of West Bishop, California",earthquake
2016-01-02T04:08:25.480Z,34.1838333,-117.4076667,8.15,1.21,ml,39,34,0.08823,0.19,ci,ci37509536,2016-01-04T14:11:21.886Z,"4km S of Devore, California",earthquake
2016-01-02T03:11:10.000Z,62.3618,-149.5316,44.1,2.1,ml,,,,0.71,ak,ak12386493,2016-01-02T03:43:17.495Z,"27km NE of Y, Alaska",earthquake
2016-01-02T02:49:55.760Z,35.8661667,-84.601,11.48,1.47,md,7,238,0.102,0.05,se,se60021603,2016-01-02T14:24:54.520Z,"3km WSW of Midtown, Tennessee",earthquake
2016-01-02T02:46:28.050Z,19.4105,-155.6331667,3.622,1.38,md,19,148,0.009335,0.07,hv,hv61140551,2016-01-04T18:49:11.670Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2016-01-02T02:40:18.680Z,19.2870007,-154.8761597,46.45,1.9,md,40,275,0.1725,0.13,hv,hv61140546,2016-01-02T02:43:43.320Z,"20km SSE of Leilani Estates, Hawaii",earthquake
2016-01-02T02:14:32.440Z,40.4491667,-121.5153333,2.71,1.54,md,7,109,0.01517,0.08,nc,nc72572585,2016-01-04T20:26:01.079Z,"28km WNW of Chester, California",earthquake
2016-01-02T01:55:59.110Z,44.3473333,-110.3463333,5.56,1.1,md,10,97,0.063,0.08,uu,uu60134792,2016-01-04T20:26:20.030Z,"40km ESE of Old Faithful Geyser, Wyoming",earthquake
2016-01-02T01:55:59.010Z,44.3473333,-110.3391667,7.25,1.07,md,8,198,0.059,0.11,uu,uu60134797,2016-01-05T19:25:06.080Z,"40km ESE of Old Faithful Geyser, Wyoming",earthquake
2016-01-02T01:48:45.800Z,17.912,-66.7714,5,2.9,Md,13,230.4,0.11947593,0.31,pr,pr16002000,2016-01-02T02:22:38.784Z,"10km SSE of Indios, Puerto Rico",earthquake
2016-01-02T01:47:56.410Z,40.4543333,-121.5125,3.12,1.19,md,8,105,0.01073,0.05,nc,nc72572570,2016-01-04T20:14:02.051Z,"28km NW of Chester, California",earthquake
2016-01-02T01:39:19.540Z,38.8373337,-122.8276672,1.74,1.04,md,14,87,0.006234,0.02,nc,nc72572565,2016-01-02T01:40:55.300Z,"9km W of Cobb, California",earthquake
2016-01-02T01:27:30.000Z,40.4538333,-121.5121667,2.2,1.18,md,8,105,0.01129,0.08,nc,nc72572550,2016-01-04T20:02:01.035Z,"28km NW of Chester, California",earthquake
2016-01-02T01:08:30.900Z,17.5702,-67.4779,35,2.1,Md,3,342,0.55695548,0.4,pr,pr16002001,2016-01-02T04:13:42.999Z,"54km SW of Pole Ojea, Puerto Rico",earthquake
2016-01-02T01:06:49.000Z,59.9513,-153.7694,151.7,2.4,ml,,,,0.73,ak,ak12384547,2016-01-02T19:37:56.317Z,"68km ENE of Old Iliamna, Alaska",earthquake
2016-01-02T01:03:09.370Z,40.4411667,-121.5215,3.6,1.17,md,7,116,0.02317,0.15,nc,nc72572540,2016-01-04T19:51:02.005Z,"28km WNW of Chester, California",earthquake
2016-01-02T00:52:27.060Z,40.4426667,-121.5198333,1.1,1.72,md,6,115,0.02156,0.05,nc,nc71015227,2016-01-04T22:17:05.383Z,"28km WNW of Chester, California",earthquake
2016-01-02T00:52:16.930Z,40.4545,-121.5091667,2.91,2.26,md,8,104,0.01183,0.08,nc,nc72572510,2016-01-04T22:32:04.422Z,"28km NW of Chester, California",earthquake
2016-01-02T00:45:09.230Z,40.4545,-121.511,3.13,1.81,md,8,105,0.01109,0.07,nc,nc72572505,2016-01-04T21:35:08.265Z,"28km NW of Chester, California",earthquake
2016-01-02T00:44:38.270Z,40.4526667,-121.5111667,2.61,1.67,md,9,106,0.01267,0.08,nc,nc72572500,2016-01-04T21:09:08.189Z,"28km NW of Chester, California",earthquake
2016-01-02T00:43:28.040Z,40.4528333,-121.5141667,3.16,1.49,md,7,107,0.01174,0.05,nc,nc72572490,2016-01-04T20:42:02.122Z,"28km NW of Chester, California",earthquake
2016-01-02T00:42:29.700Z,40.4503333,-121.512,2.28,1.57,md,8,108,0.01461,0.07,nc,nc72572485,2016-01-04T20:16:02.056Z,"28km NW of Chester, California",earthquake
2016-01-02T00:35:23.390Z,34.2948333,-116.9616667,5.94,1.23,ml,37,41,0.04692,0.19,ci,ci37509496,2016-01-04T14:11:39.948Z,"7km NW of Big Bear Lake, California",earthquake
2016-01-02T00:14:17.940Z,36.8146667,-121.5405,4.89,1.28,md,31,32,0.03416,0.06,nc,nc72572475,2016-01-07T10:17:04.137Z,"3km S of San Juan Bautista, California",earthquake
2016-01-02T00:03:26.000Z,64.9993,-147.3298,0.1,1.6,ml,,,,0.94,ak,ak12383597,2016-01-02T00:30:29.127Z,"24km NNE of Badger, Alaska",earthquake
2016-01-02T00:02:38.450Z,36.4605,-98.6891,1.29,2.8,mb_lg,,58,0.247,0.52,us,us10004asn,2016-01-02T19:38:14.717Z,"28km NW of Fairview, Oklahoma",earthquake
2016-01-02T00:00:41.800Z,36.4488,-98.6981,4.56,2.6,mb_lg,,87,0.254,0.57,us,us10004asl,2016-01-02T00:22:08.510Z,"27km NW of Fairview, Oklahoma",earthquake
2016-01-01T23:52:04.000Z,53.237,-168.3619,12.1,2.2,ml,,,,0.65,ak,ak12383570,2016-01-05T23:28:27.860Z,"47km NE of Nikolski, Alaska",earthquake
2016-01-01T23:13:32.000Z,54.0392,-160.4066,16.3,3.1,ml,,,,0.45,ak,ak12439432,2016-01-05T23:28:55.857Z,"99km SSW of Chernabura Island, Alaska",earthquake
2016-01-01T23:04:53.270Z,-20.5278,-179.2291,655.8,5,mb,,90,3.777,0.86,us,us10004asd,2016-01-01T23:22:27.184Z,"56km WNW of Ndoi Island, Fiji",earthquake
2016-01-01T23:04:15.380Z,46.0053333,-111.4053333,5.84,1.05,ml,7,159,0.199,0.1,mb,mb80118319,2016-01-04T15:59:54.210Z,"16km NE of Three Forks, Montana",earthquake
2016-01-01T22:55:40.445Z,41.8871,-119.6086,6.9,1.6,ml,6,207.1,0.153,0.1605,nn,nn00525082,2016-01-02T12:27:41.594Z,"69km ESE of Lakeview, Oregon",earthquake
2016-01-01T22:40:27.290Z,35.9521,-97.3937,6.35,2.9,mb_lg,,65,0.162,0.26,us,us10004as8,2016-01-02T16:22:00.046Z,"8km NNE of Guthrie, Oklahoma",earthquake
2016-01-01T22:39:13.790Z,36.1483333,-117.9835,1.35,2.45,ml,29,71,0.1593,0.13,ci,ci37509480,2016-01-02T23:49:09.168Z,"12km NNW of Coso Junction, California",earthquake
2016-01-01T22:36:50.000Z,55.6689,-157.8325,9.4,3.8,ml,,,,0.61,ak,ak12382624,2016-01-05T23:29:17.338Z,"87km SE of Chignik Lake, Alaska",earthquake
2016-01-01T22:29:54.000Z,63.0651,-149.076,73.8,1.4,ml,,,,0.5,ak,ak12382599,2016-01-05T23:28:30.142Z,"36km S of Cantwell, Alaska",earthquake
2016-01-01T22:19:13.600Z,37.7226677,-121.9816666,9.43,1.74,md,19,133,0.06769,0.06,nc,nc72572440,2016-01-01T22:20:51.310Z,"4km WNW of Dublin, California",earthquake
2016-01-01T22:12:00.000Z,60.6195,-141.2459,1.3,1.2,ml,,,,0.5,ak,ak12382576,2016-01-05T23:28:38.282Z,"89km NE of Cape Yakataga, Alaska",earthquake
2016-01-01T21:59:35.000Z,61.3331,-151.3169,67.2,1.7,ml,,,,0.55,ak,ak12439428,2016-01-05T23:28:26.504Z,"71km N of Nikiski, Alaska",earthquake
2016-01-01T21:49:42.620Z,-8.9524,158.405,37.6,4.9,mb,,56,1.597,1.4,us,us10004as0,2016-01-01T22:08:13.391Z,"121km SW of Dadali, Solomon Islands",earthquake
2016-01-01T21:49:18.000Z,19.1611,-66.408,22,2.8,Md,12,262.8,0.68990614,0.18,pr,pr16001006,2016-01-01T22:17:05.863Z,"77km N of Brenas, Puerto Rico",earthquake
2016-01-01T21:43:58.512Z,41.8511,-119.6133,8.6,1.8,ml,6,210.07,0.17,0.1782,nn,nn00524999,2016-01-01T22:34:36.058Z,"71km ESE of Lakeview, Oregon",earthquake
2016-01-01T21:32:57.000Z,61.6528,-150.0509,39.1,1.7,ml,,,,0.6,ak,ak12381653,2016-01-05T23:28:34.193Z,"10km S of Willow, Alaska",earthquake
2016-01-01T21:24:14.000Z,62.9391,-149.503,75.4,1.8,ml,,,,0.59,ak,ak12381626,2016-01-05T23:28:39.610Z,"57km SSW of Cantwell, Alaska",earthquake
2016-01-01T21:07:41.610Z,39.7524,-119.5464,2.9,1,ml,7,156.58,0.131,0.1413,nn,nn00524992,2016-01-01T21:42:18.958Z,"17km NE of Spanish Springs, Nevada",earthquake
2016-01-01T21:02:16.000Z,63.0638,-151.5006,8.7,1.2,ml,,,,0.79,ak,ak12381608,2016-01-05T23:28:38.931Z,"108km NW of Talkeetna, Alaska",earthquake
2016-01-01T21:02:12.020Z,38.6365013,-122.3219986,4,2.33,md,6,193,0.3272,0.05,nc,nc72572425,2016-01-02T01:22:21.811Z,"13km ENE of Angwin, California",earthquake
2016-01-01T20:59:37.056Z,41.8599,-119.6128,8.9,2.2,ml,6,209.33,0.165,0.2003,nn,nn00524991,2016-01-01T21:36:05.106Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-01T20:51:38.000Z,58.2292,-151.3528,32.2,2.7,ml,,,,0.65,ak,ak12380708,2016-01-05T23:30:54.457Z,"78km NE of Kodiak, Alaska",earthquake
2016-01-01T20:28:07.810Z,35.8337,-97.4469,9.14,3.1,mb_lg,,29,0.037,0.45,us,us10004ark,2016-01-02T16:09:14.781Z,"5km SSW of Guthrie, Oklahoma",earthquake
2016-01-01T20:24:16.000Z,54.4624,-160.7756,21,2.9,ml,,,,0.29,us,us10004as7,2016-01-05T23:28:33.572Z,"86km WSW of Chernabura Island, Alaska",earthquake
2016-01-01T20:19:09.700Z,19.385,-65.7536,61,2.7,Md,6,291.6,1.15972503,0.23,pr,pr16001004,2016-01-02T15:32:53.040Z,"106km N of Loiza, Puerto Rico",earthquake
2016-01-01T20:16:12.360Z,46.0178333,-111.4243333,5,1.68,ml,16,70,0.2,0.12,mb,mb80118309,2016-01-04T15:43:54.480Z,"17km NE of Three Forks, Montana",earthquake
2016-01-01T20:03:35.000Z,51.6527,-176.398,64.7,2.1,ml,,,,0.54,ak,ak12380655,2016-01-05T23:28:28.577Z,"31km SE of Adak, Alaska",earthquake
2016-01-01T20:02:39.840Z,40.1764984,-122.2296677,31.62,2.59,md,24,66,0.08594,0.21,nc,nc72572400,2016-01-02T03:55:28.479Z,"0km ESE of Red Bluff, California",earthquake
2016-01-01T20:01:02.030Z,32.7835,-116.074,9.18,1.1,ml,25,52,0.1357,0.23,ci,ci37509448,2016-01-04T15:31:43.321Z,"9km NW of Ocotillo, California",earthquake
2016-01-01T19:49:46.900Z,46.0171667,-111.423,5,1.15,md,12,71,0.199,0.14,mb,mb80118304,2016-01-03T23:52:01.110Z,"17km NE of Three Forks, Montana",earthquake
2016-01-01T19:38:33.850Z,19.9266663,-155.5551605,15.47,2.8,ml,51,232,0.1187,0.22,hv,hv61140076,2016-01-02T15:26:30.040Z,"16km SE of Waimea, Hawaii",earthquake
2016-01-01T19:23:29.150Z,-41.122,-88.9618,10,4.5,mb,,201,12.762,0.76,us,us10004are,2016-01-02T15:18:30.240Z,"West Chile Rise",earthquake
2016-01-01T18:44:23.000Z,62.9553,-150.8337,104.7,3.3,ml,,,,0.49,ak,ak12378813,2016-01-05T23:30:18.275Z,"79km NNW of Talkeetna, Alaska",earthquake
2016-01-01T18:08:42.000Z,33.5038333,-116.5426667,12.19,1.03,ml,43,63,0.05057,0.16,ci,ci37509432,2016-01-04T14:15:13.990Z,"13km ESE of Anza, California",earthquake
2016-01-01T17:15:45.210Z,0.5193,-78.7895,47.41,4.8,mb,,84,1.308,0.99,us,us10004ar8,2016-01-02T15:02:04.068Z,"63km WNW of Cotacachi, Ecuador",earthquake
2016-01-01T17:15:13.730Z,36.5605,-121.1576667,7.21,1.32,md,16,91,0.08246,0.07,nc,nc72572350,2016-01-07T09:52:03.084Z,"21km NE of Soledad, California",earthquake
2016-01-01T17:05:08.080Z,37.7215,-121.9778333,8.79,1.24,md,20,90,0.07091,0.06,nc,nc72572345,2016-01-06T03:34:05.983Z,"4km WNW of Dublin, California",earthquake
2016-01-01T16:57:49.300Z,18.2663,-68.6453,144,3.5,Md,13,302.4,0.35034296,0.34,pr,pr16001005,2016-01-01T20:52:20.962Z,"12km SSW of Boca de Yuma, Dominican Republic",earthquake
2016-01-01T16:56:15.000Z,61.7551,-149.6361,41.4,1.8,ml,,,,0.45,ak,ak12377834,2016-01-05T23:28:42.463Z,"14km N of Meadow Lakes, Alaska",earthquake
2016-01-01T16:53:56.700Z,40.0351667,-123.7668333,16.88,1.44,md,14,114,0.1572,0.07,nc,nc72572340,2016-01-06T03:57:05.212Z,"10km SSE of Redway, California",earthquake
2016-01-01T16:51:38.020Z,38.8216667,-122.845,2.26,1.24,md,39,63,0.007921,0.05,nc,nc72572335,2016-01-07T09:07:05.966Z,"9km WNW of The Geysers, California",earthquake
2016-01-01T16:46:50.805Z,38.0467,-118.9536,15,1,ml,11,203.26,0.203,0.1917,nn,nn00524975,2016-01-01T17:55:06.667Z,"33km SE of Bridgeport, California",earthquake
2016-01-01T16:42:52.220Z,36.1486667,-117.987,-0.48,1.09,ml,12,117,0.1609,0.17,ci,ci37509424,2016-01-04T14:12:18.704Z,"12km NNW of Coso Junction, California",earthquake
2016-01-01T16:42:22.600Z,18.7698,-64.6904,37,2.5,Md,4,295.2,0.3584278,0.28,pr,pr16001003,2016-01-01T20:15:58.846Z,"39km N of Road Town, British Virgin Islands",earthquake
2016-01-01T16:33:36.850Z,33.4046667,-116.2821667,1.19,1.73,ml,59,36,0.1053,0.18,ci,ci37509416,2016-01-02T22:44:13.500Z,"18km WSW of Oasis, California",earthquake
2016-01-01T16:23:12.000Z,63.3758,-145.6476,4,1.6,ml,,,,0.47,ak,ak12376930,2016-01-05T23:28:35.661Z,"59km SSW of Deltana, Alaska",earthquake
2016-01-01T15:41:01.349Z,36.9674,-118.2501,9.9,1.2,ml,11,158.75,0.088,0.1928,nn,nn00524973,2016-01-01T16:23:07.455Z,"22km S of Big Pine, California",earthquake
2016-01-01T15:05:36.040Z,38.8434982,-122.8278351,1.1,1.02,md,20,63,0.007729,0.03,nc,nc72572320,2016-01-01T15:07:09.080Z,"9km WNW of Cobb, California",earthquake
2016-01-01T15:02:15.580Z,-29.1103,-177.0877,38.3,5.8,mwb,,113,0.747,1.42,us,us10004aqy,2016-01-02T15:14:54.000Z,"80km ENE of Raoul Island, New Zealand",earthquake
2016-01-01T14:16:58.000Z,61.2656,-139.6474,5.8,1.8,ml,,,,0.59,ak,ak12375108,2016-01-05T23:28:30.879Z,"128km WNW of Haines Junction, Canada",earthquake
2016-01-01T14:06:45.000Z,61.2167,-151.2407,65.8,1.7,ml,,,,0.31,ak,ak12375104,2016-01-05T23:28:22.095Z,"58km N of Nikiski, Alaska",earthquake
2016-01-01T13:41:40.000Z,64.4083,-147.4556,9.9,1.1,ml,,,,0.51,ak,ak12374215,2016-01-05T23:28:37.655Z,"29km WSW of Salcha, Alaska",earthquake
2016-01-01T13:40:30.650Z,39.2683333,-123.2296667,6.07,2.58,md,39,77,0.08355,0.05,nc,nc72572310,2016-01-04T22:53:26.965Z,"2km W of Redwood Valley, California",earthquake
2016-01-01T13:36:54.990Z,46.009,-111.41,5,1.64,ml,13,80,0.198,0.22,mb,mb80118284,2016-01-01T16:44:20.740Z,"17km NE of Three Forks, Montana",earthquake
2016-01-01T13:35:52.510Z,46.0125,-111.4285,0.82,1.22,ml,8,83,0.205,0.08,mb,mb80118279,2016-01-01T16:38:31.820Z,"16km NE of Three Forks, Montana",earthquake
2016-01-01T13:26:38.020Z,46.0185,-111.4226667,3.95,2.62,ml,24,70,0.198,0.23,mb,mb80118274,2016-01-01T16:29:28.682Z,"17km NE of Three Forks, Montana",earthquake
2016-01-01T13:22:05.000Z,62.1428,-149.1795,13.5,2.2,ml,,,,0.58,ak,ak12374203,2016-01-05T23:28:37.000Z,"35km E of Y, Alaska",earthquake
2016-01-01T12:54:50.000Z,62.1232,-145.5684,18.4,1.6,ml,,,,0.73,ak,ak12374189,2016-01-05T23:28:36.283Z,"1km NW of Glennallen, Alaska",earthquake
2016-01-01T12:37:59.110Z,38.8428345,-122.8311691,2.15,1.06,md,18,62,0.005417,0.02,nc,nc72572300,2016-01-01T12:39:33.070Z,"9km WNW of Cobb, California",earthquake
2016-01-01T12:36:14.000Z,52.3386,-169.407,19.2,2.5,ml,,,,0.37,ak,ak12373313,2016-01-05T23:29:39.137Z,"76km SSW of Nikolski, Alaska",earthquake
2016-01-01T12:35:06.000Z,62.0317,-151.0362,64.7,1.4,ml,,,,0.35,ak,ak12439408,2016-01-05T23:28:25.813Z,"58km WSW of Talkeetna, Alaska",earthquake
2016-01-01T12:31:23.140Z,35.7275,-121.5425,6.09,1.71,md,31,220,0.2212,0.12,nc,nc72572295,2016-01-07T10:44:05.214Z,"33km WNW of San Simeon, California",earthquake
2016-01-01T12:25:51.880Z,37.1339,-97.6482,6.1,2.6,mb_lg,,81,0.09,0.22,us,us10004aqn,2016-01-06T02:13:36.700Z,"11km NNW of Caldwell, Kansas",earthquake
2016-01-01T12:23:14.950Z,37.4539,-115.9603,5.8,1,ml,21,154.26,0.255,0.2221,nn,nn00524959,2016-01-01T12:47:43.119Z,"71km W of Alamo, Nevada",earthquake
2016-01-01T11:39:39.810Z,35.6868,-97.4286,5,4.2,mwr,,56,0.105,0.3,us,us10004aqg,2016-01-07T05:20:49.871Z,"5km NE of Edmond, Oklahoma",earthquake
2016-01-01T11:25:55.950Z,46.0178333,-111.4281667,1.2,1.38,ml,10,83,0.202,0.1,mb,mb80118254,2016-01-01T16:34:26.870Z,"16km NE of Three Forks, Montana",earthquake
2016-01-01T11:25:04.930Z,36.7896,-97.8424,5.01,2.9,mb_lg,,62,0.063,0.48,us,us10004aqc,2016-01-07T05:20:16.062Z,"9km W of Medford, Oklahoma",earthquake
2016-01-01T11:16:49.600Z,36.4695,70.5707,205.66,4.6,mb,,63,0.654,1.23,us,us10004aqb,2016-01-01T11:36:30.846Z,"49km SSW of Jarm, Afghanistan",earthquake
2016-01-01T11:11:59.000Z,66.0481,-141.5431,23.6,1.6,ml,,,,0.39,ak,ak12439405,2016-01-05T23:22:44.266Z,"117km ENE of Circle, Alaska",earthquake
2016-01-01T10:57:13.630Z,32.9068333,-116.3041667,9.37,1.05,ml,24,87,0.1005,0.17,ci,ci37509368,2016-01-03T01:32:57.074Z,"23km ENE of Pine Valley, California",earthquake
2016-01-01T10:54:25.460Z,38.7773333,-122.7555,0.95,1.44,md,47,49,0.01038,0.08,nc,nc72572285,2016-01-07T08:09:06.888Z,"0km E of The Geysers, California",earthquake
2016-01-01T10:14:34.770Z,35.4845,-118.2901667,2.39,1.18,ml,22,104,0.1328,0.16,ci,ci37509360,2016-01-04T15:27:26.366Z,"22km ESE of Bodfish, California",earthquake
2016-01-01T10:13:31.300Z,40.0331667,-123.7636667,15.33,1.87,md,22,115,0.1599,0.09,nc,nc72572275,2016-01-07T07:25:04.752Z,"10km SSE of Redway, California",earthquake
2016-01-01T10:12:02.000Z,62.9398,-151.1931,126.6,1.7,ml,,,,0.42,ak,ak12372425,2016-01-05T23:23:01.561Z,"88km NW of Talkeetna, Alaska",earthquake
2016-01-01T09:50:19.000Z,67.027,-165.8812,28.7,2.3,ml,,,,0.71,ak,ak12439402,2016-01-05T23:22:45.761Z,"86km N of Shishmaref, Alaska",earthquake
2016-01-01T09:41:38.620Z,36.1773333,-89.457,10.02,1.24,md,9,69,0.03695,0.08,nm,nm60099522,2016-01-04T16:17:46.800Z,"9km SSE of Ridgely, Tennessee",earthquake
2016-01-01T09:29:25.000Z,57.1004,-154.3528,57.7,2.4,ml,,,,0.48,ak,ak12439401,2016-01-05T23:22:44.950Z,"53km SSW of Larsen Bay, Alaska",earthquake
2016-01-01T09:28:49.520Z,46.0113333,-111.407,7.97,1,ml,7,148,0.195,0.03,mb,mb80118244,2016-01-01T17:07:09.530Z,"17km NE of Three Forks, Montana",earthquake
2016-01-01T09:21:18.000Z,59.5238,-152.8044,74.8,1.7,ml,,,,0.41,ak,ak12372422,2016-01-05T23:22:54.551Z,"61km WSW of Anchor Point, Alaska",earthquake
2016-01-01T09:18:26.300Z,18.7287,-65.097,20,2.6,Md,14,219.6,0.39885199,0.28,pr,pr16001002,2016-01-01T12:12:12.099Z,"46km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2016-01-01T09:11:15.980Z,40.0996,30.5569,10,4.2,mb,,44,0.233,0.88,us,us10004apx,2016-01-01T09:29:49.631Z,"8km NNE of Saricakaya, Turkey",earthquake
2016-01-01T09:06:53.500Z,41.8837,-119.6129,4.7,1.1,ml,5,219.9,0.152,0.1714,nn,nn00524950,2016-01-01T12:07:00.769Z,"69km ESE of Lakeview, Oregon",earthquake
2016-01-01T09:02:37.003Z,41.8648,-119.6128,6.1,1.7,ml,5,222.93,0.162,0.0942,nn,nn00524949,2016-01-01T16:26:20.341Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-01T08:47:01.720Z,33.0776,141.5155,29.78,4.6,mb,,145,1.429,0.77,us,us10004apt,2016-01-01T09:19:45.281Z,"160km E of Hachijo-jima, Japan",earthquake
2016-01-01T08:42:59.919Z,41.8655,-119.6142,10,2.3,ml,8,98.86,0.161,0.2025,nn,nn00524948,2016-01-01T12:03:52.417Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-01T08:41:23.400Z,19.2789,-68.1104,24,2.6,Md,3,298.8,0.80309386,0.25,pr,pr16001001,2016-01-01T12:14:51.576Z,"83km NNE of Punta Cana, Dominican Republic",earthquake
